Year, Month, Day,     Extent,    Missing, Source Data
YYYY,    MM,  DD, 10^6 sq km, 10^6 sq km, Source data product web site: http://nsidc.org/data/nsidc-0051.html
1986,    05,  09,   13.60789,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860509_n07_v01_n.bin
1986,    05,  11,   13.49275,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860511_n07_v01_n.bin
1986,    05,  13,   13.41657,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860513_n07_v01_n.bin
1986,    05,  15,   13.34204,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860515_n07_v01_n.bin
1986,    05,  17,   13.26663,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860517_n07_v01_n.bin
1986,    05,  19,   13.21665,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860519_n07_v01_n.bin
1986,    05,  21,   13.21559,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860521_n07_v01_n.bin
1986,    05,  23,   13.09009,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860523_n07_v01_n.bin
1986,    05,  25,   12.98199,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860525_n07_v01_n.bin
1986,    05,  27,   12.83478,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860527_n07_v01_n.bin
1986,    05,  29,   12.78213,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860529_n07_v01_n.bin
1986,    05,  31,   12.74611,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860531_n07_v01_n.bin
1986,    06,  02,   12.55628,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860602_n07_v01_n.bin
1986,    06,  04,   12.41774,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860604_n07_v01_n.bin
1986,    06,  06,   12.26706,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860606_n07_v01_n.bin
1986,    06,  08,   12.13598,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860608_n07_v01_n.bin
1986,    06,  10,   12.19068,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860610_n07_v01_n.bin
1986,    06,  12,   12.16121,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860612_n07_v01_n.bin
1986,    06,  14,   12.00871,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860614_n07_v01_n.bin
1986,    06,  16,   11.92558,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860616_n07_v01_n.bin
1986,    06,  18,   11.96813,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860618_n07_v01_n.bin
1986,    06,  20,   11.86560,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860620_n07_v01_n.bin
1986,    06,  22,   11.83746,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860622_n07_v01_n.bin
1986,    06,  24,   11.78747,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860624_n07_v01_n.bin
1986,    06,  26,   11.64396,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860626_n07_v01_n.bin
1986,    06,  28,   11.54337,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860628_n07_v01_n.bin
1986,    06,  30,   11.35400,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860630_n07_v01_n.bin
1986,    07,  02,   11.15231,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860702_n07_v01_n.bin
1986,    07,  04,   11.15761,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860704_n07_v01_n.bin
1986,    07,  06,   11.02344,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860706_n07_v01_n.bin
1986,    07,  08,   10.87699,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860708_n07_v01_n.bin
1986,    07,  10,   10.71312,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860710_n07_v01_n.bin
1986,    07,  12,   10.55457,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860712_n07_v01_n.bin
1986,    07,  14,   10.45024,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860714_n07_v01_n.bin
1986,    07,  16,   10.20106,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860716_n07_v01_n.bin
1986,    07,  18,   10.01021,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860718_n07_v01_n.bin
1986,    07,  20,    9.75397,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860720_n07_v01_n.bin
1986,    07,  22,    9.56925,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860722_n07_v01_n.bin
1986,    07,  24,    9.32725,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860724_n07_v01_n.bin
1986,    07,  26,    9.24553,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860726_n07_v01_n.bin
1986,    07,  28,    9.10097,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860728_n07_v01_n.bin
1986,    07,  30,    8.98373,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860730_n07_v01_n.bin
1986,    08,  01,    8.72954,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860801_n07_v01_n.bin
1986,    08,  03,    8.61943,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860803_n07_v01_n.bin
1986,    08,  05,    8.48299,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860805_n07_v01_n.bin
1986,    08,  07,    8.32127,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860807_n07_v01_n.bin
1986,    08,  09,    8.17063,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860809_n07_v01_n.bin
1986,    08,  11,    8.01793,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860811_n07_v01_n.bin
1986,    08,  13,    7.91638,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860813_n07_v01_n.bin
1986,    08,  15,    7.88418,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860815_n07_v01_n.bin
1986,    08,  17,    7.87809,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860817_n07_v01_n.bin
1986,    08,  19,    7.77584,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860819_n07_v01_n.bin
1986,    08,  21,    7.68755,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860821_n07_v01_n.bin
1986,    08,  23,    7.69670,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860823_n07_v01_n.bin
1986,    08,  25,    7.62417,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860825_n07_v01_n.bin
1986,    08,  27,    7.55356,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860827_n07_v01_n.bin
1986,    08,  29,    7.46672,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860829_n07_v01_n.bin
1986,    08,  31,    7.39037,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860831_n07_v01_n.bin
1986,    09,  02,    7.21917,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860902_n07_v01_n.bin
1986,    09,  04,    7.20497,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860904_n07_v01_n.bin
1986,    09,  06,    7.12351,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860906_n07_v01_n.bin
1986,    09,  08,    7.16508,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860908_n07_v01_n.bin
1986,    09,  10,    7.18480,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860910_n07_v01_n.bin
1986,    09,  12,    7.21290,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860912_n07_v01_n.bin
1986,    09,  14,    7.28256,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860914_n07_v01_n.bin
1986,    09,  16,    7.32698,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860916_n07_v01_n.bin
1986,    09,  18,    7.39981,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860918_n07_v01_n.bin
1986,    09,  20,    7.43284,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860920_n07_v01_n.bin
1986,    09,  22,    7.53732,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860922_n07_v01_n.bin
1986,    09,  24,    7.53248,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860924_n07_v01_n.bin
1986,    09,  26,    7.72602,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860926_n07_v01_n.bin
1986,    09,  28,    7.77203,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860928_n07_v01_n.bin
1986,    09,  30,    7.97872,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19860930_n07_v01_n.bin
1986,    10,  02,    8.30437,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861002_n07_v01_n.bin
1986,    10,  04,    8.61071,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861004_n07_v01_n.bin
1986,    10,  06,    8.79789,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861006_n07_v01_n.bin
1986,    10,  08,    8.97261,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861008_n07_v01_n.bin
1986,    10,  10,    9.05756,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861010_n07_v01_n.bin
1986,    10,  12,    9.21502,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861012_n07_v01_n.bin
1986,    10,  14,    9.34743,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861014_n07_v01_n.bin
1986,    10,  16,    9.45420,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861016_n07_v01_n.bin
1986,    10,  18,    9.68056,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861018_n07_v01_n.bin
1986,    10,  20,    9.87790,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861020_n07_v01_n.bin
1986,    10,  22,    9.92752,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861022_n07_v01_n.bin
1986,    10,  24,    9.98248,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861024_n07_v01_n.bin
1986,    10,  26,    9.96529,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861026_n07_v01_n.bin
1986,    10,  28,   10.06896,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861028_n07_v01_n.bin
1986,    10,  30,   10.22338,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861030_n07_v01_n.bin
1986,    11,  01,   10.44102,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861101_n07_v01_n.bin
1986,    11,  03,   10.48192,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861103_n07_v01_n.bin
1986,    11,  05,   10.62604,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861105_n07_v01_n.bin
1986,    11,  07,   10.84612,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861107_n07_v01_n.bin
1986,    11,  09,   11.02751,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861109_n07_v01_n.bin
1986,    11,  11,   11.05937,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861111_n07_v01_n.bin
1986,    11,  13,   11.46633,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861113_n07_v01_n.bin
1986,    11,  15,   11.69491,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861115_n07_v01_n.bin
1986,    11,  17,   11.70859,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861117_n07_v01_n.bin
1986,    11,  19,   11.78657,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861119_n07_v01_n.bin
1986,    11,  21,   11.79985,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861121_n07_v01_n.bin
1986,    11,  23,   11.92979,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861123_n07_v01_n.bin
1986,    11,  25,   12.10401,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861125_n07_v01_n.bin
1986,    11,  27,   12.18405,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861127_n07_v01_n.bin
1986,    11,  29,   12.23449,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861129_n07_v01_n.bin
1986,    12,  01,   12.56319,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861201_n07_v01_n.bin
1986,    12,  03,   12.62632,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861203_n07_v01_n.bin
1986,    12,  05,   12.70254,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861205_n07_v01_n.bin
1986,    12,  07,   12.76296,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861207_n07_v01_n.bin
1986,    12,  09,   12.80555,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861209_n07_v01_n.bin
1986,    12,  11,   12.86316,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861211_n07_v01_n.bin
1986,    12,  13,   12.89478,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861213_n07_v01_n.bin
1986,    12,  15,   13.00738,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861215_n07_v01_n.bin
1986,    12,  17,   13.16202,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861217_n07_v01_n.bin
1986,    12,  19,   13.35429,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861219_n07_v01_n.bin
1986,    12,  21,   13.53247,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861221_n07_v01_n.bin
1986,    12,  23,   13.66655,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861223_n07_v01_n.bin
1986,    12,  25,   13.68491,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861225_n07_v01_n.bin
1986,    12,  27,   13.73598,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861227_n07_v01_n.bin
1986,    12,  29,   13.89260,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861229_n07_v01_n.bin
1986,    12,  31,   14.05458,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1986/nt_19861231_n07_v01_n.bin
1987,    01,  02,   14.28542,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870102_n07_v01_n.bin
1987,    01,  04,   14.36936,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870104_n07_v01_n.bin
1987,    01,  06,   14.47851,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870106_n07_v01_n.bin
1987,    01,  08,   14.64344,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870108_n07_v01_n.bin
1987,    01,  10,   14.63536,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870110_n07_v01_n.bin
1987,    01,  12,   14.70510,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870112_n07_v01_n.bin
1987,    01,  14,   14.68425,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870114_n07_v01_n.bin
1987,    01,  16,   14.73861,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870116_n07_v01_n.bin
1987,    01,  18,   14.90215,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870118_n07_v01_n.bin
1987,    01,  20,   14.98002,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870120_n07_v01_n.bin
1987,    01,  22,   15.25356,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870122_n07_v01_n.bin
1987,    01,  24,   15.39766,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870124_n07_v01_n.bin
1987,    01,  26,   15.52359,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870126_n07_v01_n.bin
1987,    01,  28,   15.57737,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870128_n07_v01_n.bin
1987,    01,  30,   15.77368,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870130_n07_v01_n.bin
1987,    02,  01,   15.78867,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870201_n07_v01_n.bin
1987,    02,  03,   15.85075,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870203_n07_v01_n.bin
1987,    02,  05,   15.82934,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870205_n07_v01_n.bin
1987,    02,  07,   15.89359,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870207_n07_v01_n.bin
1987,    02,  09,   15.89359,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870209_n07_v01_n.bin
1987,    02,  11,   15.87256,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1987/nt_19870211_n07_v01_n.bin
